model	task	scope	id	name	predicate_kind	type	universe	facts	bytes	attempts	evaluation_ns	sparse_bytes	best_bytes
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	16	SC	0	set	6	0	8	0	0	1	1
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	17	tc	0	relation	6	0	48	0	0	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	18	tj	0	relation	6	0	48	0	0	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	19	rmw	0	relation	6	1	48	0	0	32	32
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	20	fre	5	relation	6	0	48	1	89	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	21	coe	5	relation	6	3	48	1	105	40	40
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	22	$n0	2	relation	6	3	48	1	68	40	40
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	23	$n1	7	relation	6	5	48	1	93	48	48
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	24	$n2	3	relation	6	3	48	1	225	40	40
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	25	$n3	7	relation	6	5	48	1	142	48	48
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	26	$n4	3	relation	6	3	48	1	183	40	40
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	27	$n5	7	relation	6	1	48	1	113	32	32
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	28	$n6	3	relation	6	3	48	1	183	40	40
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	29	$n7	2	relation	6	4	48	1	61	44	44
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	30	$n8	7	relation	6	0	48	1	95	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	31	$n9	3	relation	6	0	48	1	239	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	32	$n10	3	relation	6	0	48	1	148	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	33	$n11	2	relation	6	4	48	1	63	44	44
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	34	$n12	5	set	6	0	8	1	353	1	1
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	35	$n13	7	relation	6	0	48	1	116	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	36	$n14	3	relation	6	0	48	1	111	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	37	$n15	7	relation	6	0	48	1	838	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	38	$n16	3	relation	6	0	48	1	108	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	39	$n17	11	relation	6	12	48	1	146	76	48
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	40	$n18	3	relation	6	0	48	1	260	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	41	$n19	11	relation	6	12	48	1	176	76	48
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	42	$n20	3	relation	6	0	48	1	153	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	43	$n21	11	relation	6	12	48	1	243	76	48
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	44	$n22	3	relation	6	0	48	1	528	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	45	$n23	11	relation	6	12	48	1	516	76	48
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	46	$n24	3	relation	6	0	48	1	180	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	47	$n25	2	relation	6	4	48	1	60	44	44
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	48	$n26	3	relation	6	0	48	1	122	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	49	$n27	5	relation	6	0	48	1	97	28	28
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	50	$n28	5	relation	6	3	48	1	397	40	40
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	51	$n29	2	relation	6	4	48	1	233	44	44
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	52	$n30	2	relation	6	4	48	1	80	44	44
pso	13-privatized_57-singlethreaded-unlock_true.yml	predicate	53	$n31	2	relation	6	8	48	1	62	60	48
pso	13-privatized_46-refine-protected1_true.yml	base	-1	F	-1	set	14	0	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	base	-1	R	-1	set	14	4	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	base	-1	SC	-1	set	14	0	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	base	-1	W	-1	set	14	7	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	base	-1	co	-1	relation	14	11	112	0	0	104	104
pso	13-privatized_46-refine-protected1_true.yml	base	-1	ext	-1	relation	14	88	112	0	0	412	112
pso	13-privatized_46-refine-protected1_true.yml	base	-1	fr	-1	relation	14	8	112	0	0	92	92
pso	13-privatized_46-refine-protected1_true.yml	base	-1	loc	-1	relation	14	65	112	0	0	320	112
pso	13-privatized_46-refine-protected1_true.yml	base	-1	po	-1	relation	14	46	112	0	0	244	112
pso	13-privatized_46-refine-protected1_true.yml	base	-1	rf	-1	relation	14	4	112	0	0	76	76
pso	13-privatized_46-refine-protected1_true.yml	base	-1	rmw	-1	relation	14	2	112	0	0	68	68
pso	13-privatized_46-refine-protected1_true.yml	base	-1	tc	-1	relation	14	1	112	0	0	64	64
pso	13-privatized_46-refine-protected1_true.yml	base	-1	tj	-1	relation	14	0	112	0	0	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	0	com	2	relation	14	22	112	4	254	148	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	1	ww_loc	5	relation	14	6	112	4	280	84	84
pso	13-privatized_46-refine-protected1_true.yml	predicate	2	ppo	2	relation	14	28	112	4	267	172	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	3	lifecycle	2	relation	14	2	112	4	271	68	68
pso	13-privatized_46-refine-protected1_true.yml	predicate	4	order	2	relation	14	41	112	4	268	224	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	5	reach	12	relation	14	61	112	4	4188	304	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	6	rf	0	relation	14	4	112	0	0	76	76
pso	13-privatized_46-refine-protected1_true.yml	predicate	7	ext	0	relation	14	88	112	0	0	412	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	8	rfe	5	relation	14	3	112	4	285	72	72
pso	13-privatized_46-refine-protected1_true.yml	predicate	9	fr	0	relation	14	8	112	0	0	92	92
pso	13-privatized_46-refine-protected1_true.yml	predicate	10	co	0	relation	14	11	112	0	0	104	104
pso	13-privatized_46-refine-protected1_true.yml	predicate	11	W	0	set	14	7	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	predicate	12	po	0	relation	14	46	112	0	0	244	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	13	loc	0	relation	14	65	112	0	0	320	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	14	R	0	set	14	4	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	predicate	15	F	0	set	14	0	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	predicate	16	SC	0	set	14	0	8	0	0	2	2
pso	13-privatized_46-refine-protected1_true.yml	predicate	17	tc	0	relation	14	1	112	0	0	64	64
pso	13-privatized_46-refine-protected1_true.yml	predicate	18	tj	0	relation	14	0	112	0	0	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	19	rmw	0	relation	14	2	112	0	0	68	68
pso	13-privatized_46-refine-protected1_true.yml	predicate	20	fre	5	relation	14	0	112	4	345	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	21	coe	5	relation	14	5	112	4	355	80	80
pso	13-privatized_46-refine-protected1_true.yml	predicate	22	$n0	2	relation	14	11	112	4	252	104	104
pso	13-privatized_46-refine-protected1_true.yml	predicate	23	$n1	7	relation	14	7	112	4	521	88	88
pso	13-privatized_46-refine-protected1_true.yml	predicate	24	$n2	3	relation	14	14	112	4	2115	116	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	25	$n3	7	relation	14	7	112	4	632	88	88
pso	13-privatized_46-refine-protected1_true.yml	predicate	26	$n4	3	relation	14	10	112	4	2115	100	100
pso	13-privatized_46-refine-protected1_true.yml	predicate	27	$n5	7	relation	14	4	112	4	555	76	76
pso	13-privatized_46-refine-protected1_true.yml	predicate	28	$n6	3	relation	14	22	112	4	1869	148	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	29	$n7	2	relation	14	28	112	4	263	172	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	30	$n8	7	relation	14	0	112	4	447	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	31	$n9	3	relation	14	0	112	4	2529	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	32	$n10	3	relation	14	0	112	4	1366	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	33	$n11	2	relation	14	28	112	4	269	172	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	34	$n12	5	set	14	0	8	4	636	2	2
pso	13-privatized_46-refine-protected1_true.yml	predicate	35	$n13	7	relation	14	0	112	4	501	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	36	$n14	3	relation	14	0	112	4	1309	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	37	$n15	7	relation	14	0	112	4	1406	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	38	$n16	3	relation	14	0	112	4	1344	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	39	$n17	11	relation	14	60	112	4	897	300	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	40	$n18	3	relation	14	1	112	4	2830	64	64
pso	13-privatized_46-refine-protected1_true.yml	predicate	41	$n19	11	relation	14	60	112	4	917	300	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	42	$n20	3	relation	14	2	112	4	1432	68	68
pso	13-privatized_46-refine-protected1_true.yml	predicate	43	$n21	11	relation	14	60	112	4	1169	300	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	44	$n22	3	relation	14	0	112	4	4100	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	45	$n23	11	relation	14	60	112	4	1940	300	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	46	$n24	3	relation	14	0	112	4	1449	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	47	$n25	2	relation	14	30	112	4	238	180	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	48	$n26	3	relation	14	0	112	4	1361	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	49	$n27	5	relation	14	0	112	4	321	60	60
pso	13-privatized_46-refine-protected1_true.yml	predicate	50	$n28	5	relation	14	18	112	4	934	132	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	51	$n29	2	relation	14	21	112	4	654	144	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	52	$n30	2	relation	14	21	112	4	327	144	112
pso	13-privatized_46-refine-protected1_true.yml	predicate	53	$n31	2	relation	14	29	112	4	260	176	112
pso	36-apron_11-traces-max-simple_true.yml	base	-1	F	-1	set	16	0	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	base	-1	R	-1	set	16	5	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	base	-1	SC	-1	set	16	0	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	base	-1	W	-1	set	16	7	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	base	-1	co	-1	relation	16	11	128	0	0	112	112
pso	36-apron_11-traces-max-simple_true.yml	base	-1	ext	-1	relation	16	136	128	0	0	612	128
pso	36-apron_11-traces-max-simple_true.yml	base	-1	fr	-1	relation	16	8	128	0	0	100	100
pso	36-apron_11-traces-max-simple_true.yml	base	-1	loc	-1	relation	16	74	128	0	0	364	128
pso	36-apron_11-traces-max-simple_true.yml	base	-1	po	-1	relation	16	36	128	0	0	212	128
pso	36-apron_11-traces-max-simple_true.yml	base	-1	rf	-1	relation	16	5	128	0	0	88	88
pso	36-apron_11-traces-max-simple_true.yml	base	-1	rmw	-1	relation	16	2	128	0	0	76	76
pso	36-apron_11-traces-max-simple_true.yml	base	-1	tc	-1	relation	16	1	128	0	0	72	72
pso	36-apron_11-traces-max-simple_true.yml	base	-1	tj	-1	relation	16	0	128	0	0	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	0	com	2	relation	16	23	128	10	627	160	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	1	ww_loc	5	relation	16	2	128	10	755	76	76
pso	36-apron_11-traces-max-simple_true.yml	predicate	2	ppo	2	relation	16	17	128	10	653	136	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	3	lifecycle	2	relation	16	7	128	10	709	96	96
pso	36-apron_11-traces-max-simple_true.yml	predicate	4	order	2	relation	16	41	128	10	671	232	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	5	reach	12	relation	16	105	128	10	11342	488	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	6	rf	0	relation	16	5	128	0	0	88	88
pso	36-apron_11-traces-max-simple_true.yml	predicate	7	ext	0	relation	16	136	128	0	0	612	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	8	rfe	5	relation	16	4	128	10	730	84	84
pso	36-apron_11-traces-max-simple_true.yml	predicate	9	fr	0	relation	16	8	128	0	0	100	100
pso	36-apron_11-traces-max-simple_true.yml	predicate	10	co	0	relation	16	11	128	0	0	112	112
pso	36-apron_11-traces-max-simple_true.yml	predicate	11	W	0	set	16	7	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	predicate	12	po	0	relation	16	36	128	0	0	212	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	13	loc	0	relation	16	74	128	0	0	364	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	14	R	0	set	16	5	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	predicate	15	F	0	set	16	0	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	predicate	16	SC	0	set	16	0	8	0	0	2	2
pso	36-apron_11-traces-max-simple_true.yml	predicate	17	tc	0	relation	16	1	128	0	0	72	72
pso	36-apron_11-traces-max-simple_true.yml	predicate	18	tj	0	relation	16	0	128	0	0	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	19	rmw	0	relation	16	2	128	0	0	76	76
pso	36-apron_11-traces-max-simple_true.yml	predicate	20	fre	5	relation	16	4	128	10	816	84	84
pso	36-apron_11-traces-max-simple_true.yml	predicate	21	coe	5	relation	16	9	128	10	1006	104	104
pso	36-apron_11-traces-max-simple_true.yml	predicate	22	$n0	2	relation	16	12	128	10	693	116	116
pso	36-apron_11-traces-max-simple_true.yml	predicate	23	$n1	7	relation	16	7	128	10	1366	96	96
pso	36-apron_11-traces-max-simple_true.yml	predicate	24	$n2	3	relation	16	11	128	10	5639	112	112
pso	36-apron_11-traces-max-simple_true.yml	predicate	25	$n3	7	relation	16	7	128	10	1624	96	96
pso	36-apron_11-traces-max-simple_true.yml	predicate	26	$n4	3	relation	16	4	128	10	5386	84	84
pso	36-apron_11-traces-max-simple_true.yml	predicate	27	$n5	7	relation	16	5	128	10	1522	88	88
pso	36-apron_11-traces-max-simple_true.yml	predicate	28	$n6	3	relation	16	15	128	10	5885	128	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	29	$n7	2	relation	16	17	128	10	703	136	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	30	$n8	7	relation	16	0	128	10	1165	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	31	$n9	3	relation	16	0	128	10	7345	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	32	$n10	3	relation	16	0	128	10	3960	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	33	$n11	2	relation	16	17	128	10	635	136	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	34	$n12	5	set	16	0	8	10	1379	2	2
pso	36-apron_11-traces-max-simple_true.yml	predicate	35	$n13	7	relation	16	0	128	10	1155	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	36	$n14	3	relation	16	0	128	10	3958	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	37	$n15	7	relation	16	0	128	10	2393	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	38	$n16	3	relation	16	0	128	10	3916	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	39	$n17	11	relation	16	52	128	10	2270	276	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	40	$n18	3	relation	16	1	128	10	8118	72	72
pso	36-apron_11-traces-max-simple_true.yml	predicate	41	$n19	11	relation	16	52	128	10	2509	276	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	42	$n20	3	relation	16	7	128	10	4402	96	96
pso	36-apron_11-traces-max-simple_true.yml	predicate	43	$n21	11	relation	16	52	128	10	2714	276	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	44	$n22	3	relation	16	0	128	10	10673	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	45	$n23	11	relation	16	52	128	10	4943	276	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	46	$n24	3	relation	16	0	128	10	4142	68	68
pso	36-apron_11-traces-max-simple_true.yml	predicate	47	$n25	2	relation	16	23	128	10	638	160	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	48	$n26	3	relation	16	2	128	10	4671	76	76
pso	36-apron_11-traces-max-simple_true.yml	predicate	49	$n27	5	relation	16	1	128	10	789	72	72
pso	36-apron_11-traces-max-simple_true.yml	predicate	50	$n28	5	relation	16	8	128	10	1590	100	100
pso	36-apron_11-traces-max-simple_true.yml	predicate	51	$n29	2	relation	16	12	128	10	1357	116	116
pso	36-apron_11-traces-max-simple_true.yml	predicate	52	$n30	2	relation	16	16	128	10	849	132	128
pso	36-apron_11-traces-max-simple_true.yml	predicate	53	$n31	2	relation	16	26	128	10	709	172	128
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	F	-1	set	13	0	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	R	-1	set	13	4	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	SC	-1	set	13	0	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	W	-1	set	13	6	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	co	-1	relation	13	4	104	0	0	72	72
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	ext	-1	relation	13	92	104	0	0	424	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	fr	-1	relation	13	5	104	0	0	76	76
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	loc	-1	relation	13	38	104	0	0	208	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	po	-1	relation	13	29	104	0	0	172	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	rf	-1	relation	13	4	104	0	0	72	72
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	rmw	-1	relation	13	2	104	0	0	64	64
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	tc	-1	relation	13	1	104	0	0	60	60
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	base	-1	tj	-1	relation	13	0	104	0	0	56	56
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	0	com	2	relation	13	13	104	1	64	108	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	1	ww_loc	5	relation	13	1	104	1	73	60	60
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	2	ppo	2	relation	13	12	104	1	69	104	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	3	lifecycle	2	relation	13	2	104	1	70	64	64
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	4	order	2	relation	13	23	104	1	66	148	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	5	reach	12	relation	13	33	104	1	1276	188	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	6	rf	0	relation	13	4	104	0	0	72	72
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	7	ext	0	relation	13	92	104	0	0	424	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	8	rfe	5	relation	13	4	104	1	71	72	72
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	9	fr	0	relation	13	5	104	0	0	76	76
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	10	co	0	relation	13	4	104	0	0	72	72
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	11	W	0	set	13	6	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	12	po	0	relation	13	29	104	0	0	172	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	13	loc	0	relation	13	38	104	0	0	208	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	14	R	0	set	13	4	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	15	F	0	set	13	0	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	16	SC	0	set	13	0	8	0	0	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	17	tc	0	relation	13	1	104	0	0	60	60
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	18	tj	0	relation	13	0	104	0	0	56	56
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	19	rmw	0	relation	13	2	104	0	0	64	64
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	20	fre	5	relation	13	2	104	1	83	64	64
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	21	coe	5	relation	13	3	104	1	103	68	68
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	22	$n0	2	relation	13	9	104	1	69	92	92
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	23	$n1	7	relation	13	6	104	1	160	80	80
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	24	$n2	3	relation	13	10	104	1	496	96	96
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	25	$n3	7	relation	13	6	104	1	141	80	80
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	26	$n4	3	relation	13	3	104	1	524	68	68
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	27	$n5	7	relation	13	4	104	1	171	72	72
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	28	$n6	3	relation	13	11	104	1	546	100	100
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	29	$n7	2	relation	13	12	104	1	69	104	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	30	$n8	7	relation	13	0	104	1	126	56	56
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	31	$n9	3	relation	13	0	104	1	682	56	56
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	32	$n10	3	relation	13	0	104	1	312	56	56
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	33	$n11	2	relation	13	12	104	1	69	104	104
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	34	$n12	5	set	13	0	8	1	206	2	2
pso	13-privatized_41-traces-ex-7_unknown_1_pos.yml	predicate	35	$n13	7	relation	13	0	104	1	185	56	56
